frame,ball_x_video,ball_y_video,ball_x_field,ball_y_field,projection_method
112,1495.892405063291,715.8481012658228,1133.5739274088542,525.7677559407553,contact
113,1488.1223021582734,711.4748201438849,1133.5739274088542,525.7677559407553,contact
114,1482.8387096774193,708.6,1229.592041015625,261.0514831542969,homography
115,1471.3984375,709.0234375,1133.5739274088542,525.7677559407553,contact
116,1464.2945736434108,708.9767441860465,1212.6107177734375,262.19927978515625,homography
117,1457.2091503267975,712.6862745098039,1133.5739274088542,525.7677559407553,contact
118,1451.3957219251338,715.2513368983957,1133.5739274088542,525.7677559407553,contact
119,1448.7407407407406,718.8333333333334,1133.5739274088542,525.7677559407553,contact
120,1444.0853658536585,722.829268292683,1133.5739274088542,525.7677559407553,contact
121,1439.923664122137,727.6412213740458,1133.5739274088542,525.7677559407553,contact
122,1436.1344537815123,729.3613445378152,1133.5739274088542,525.7677559407553,contact
123,1433.5808823529412,730.9558823529412,1133.5739274088542,525.7677559407553,contact
124,1432.8167938931297,731.9007633587786,1133.5739274088542,525.7677559407553,contact
125,1432.4820143884892,732.431654676259,1133.5739274088542,525.7677559407553,contact
126,1430.1162790697674,732.7325581395348,1133.5739274088542,525.7677559407553,contact
127,1422.8643216080402,730.8140703517588,1133.5739274088542,525.7677559407553,contact
128,1418.5349794238682,728.679012345679,1133.5739274088542,525.7677559407553,contact
129,1416.239852398524,725.5239852398524,1133.5739274088542,525.7677559407553,contact
130,1414.112970711297,722.4142259414226,1133.5739274088542,525.7677559407553,contact
131,1414.4216417910447,723.2649253731344,1133.5739274088542,525.7677559407553,contact
132,1414.6333333333334,722.5333333333333,1133.5739274088542,525.7677559407553,contact
133,1414.3938223938223,722.2857142857143,1133.5739274088542,525.7677559407553,contact
134,1414.4589552238806,721.9179104477612,1133.5739274088542,525.7677559407553,contact
135,1414.4548736462093,721.028880866426,1133.5739274088542,525.7677559407553,contact
136,1411.180904522613,719.6733668341709,1133.5739274088542,525.7677559407553,contact
137,1414.5075757575758,720.655303030303,1133.5739274088542,525.7677559407553,contact
138,1413.9883720930231,720.3023255813954,1133.5739274088542,525.7677559407553,contact
139,1413.8764940239043,720.1673306772908,1133.5739274088542,525.7677559407553,contact
140,1413.02489626556,720.7468879668049,1133.5739274088542,525.7677559407553,contact
141,1412.0398406374502,721.4183266932271,1133.5739274088542,525.7677559407553,contact
142,1410.9964157706092,722.2544802867384,1133.5739274088542,525.7677559407553,contact
143,1410.1974522292994,723.5,1133.5739274088542,525.7677559407553,contact
144,1407.983660130719,726.2549019607843,1133.5739274088542,525.7677559407553,contact
145,1406.084745762712,727.0474576271187,1133.5739274088542,525.7677559407553,contact
146,1400.8761467889908,727.2844036697247,1133.5739274088542,525.7677559407553,contact
147,1398.9453781512605,729.3823529411765,1133.5739274088542,525.7677559407553,contact
148,1399.87,728.9766666666667,1133.5739274088542,525.7677559407553,contact
149,1398.4139194139193,730.3186813186813,1133.5739274088542,525.7677559407553,contact
150,1397.763440860215,730.8709677419355,1133.5739274088542,525.7677559407553,contact
151,1397.7519083969466,730.9274809160305,1133.5739274088542,525.7677559407553,contact
152,1398.2101167315177,730.976653696498,1133.5739274088542,525.7677559407553,contact
153,1399.2910447761194,729.9141791044776,1133.5739274088542,525.7677559407553,contact
154,1400.560975609756,730.0772357723578,1133.5739274088542,525.7677559407553,contact
155,1400.4840182648402,730.269406392694,1133.5739274088542,525.7677559407553,contact
156,1401.0318181818182,730.9954545454545,1133.5739274088542,525.7677559407553,contact
157,1400.728,733.46,1133.5739274088542,525.7677559407553,contact
158,1399.60409556314,734.5972696245734,1133.5739274088542,525.7677559407553,contact
159,1398.3950617283951,734.3765432098766,1133.5739274088542,525.7677559407553,contact
160,1396.6470588235295,734.9195046439628,1133.5739274088542,525.7677559407553,contact
161,1395.601823708207,733.6899696048632,1133.5739274088542,525.7677559407553,contact
162,1394.442367601246,734.411214953271,1133.5739274088542,525.7677559407553,contact
163,1393.937304075235,737.2758620689655,1133.5739274088542,525.7677559407553,contact
164,1394.1881188118812,739.3432343234324,1133.5739274088542,525.7677559407553,contact
165,1395.7307692307693,743.8365384615385,1133.5739274088542,525.7677559407553,contact
166,1398.6326530612246,746.047619047619,1133.5739274088542,525.7677559407553,contact
167,1401.8992248062016,751.5271317829457,1133.5739274088542,525.7677559407553,contact
168,1406.4057971014493,752.5217391304348,1133.5739274088542,525.7677559407553,contact
169,1413.1877394636017,748.5095785440614,1133.5739274088542,525.7677559407553,contact
170,1412.5170731707317,749.4048780487805,1133.5739274088542,525.7677559407553,contact
171,1423.1107491856678,746.2214983713355,1133.5739274088542,525.7677559407553,contact
172,1445.0266666666666,753.8233333333334,1133.5739274088542,525.7677559407553,contact
173,1453.8305084745762,748.7118644067797,1133.5739274088542,525.7677559407553,contact
174,1462.936061381074,750.9590792838875,1178.23974609375,380.4453125,homography
175,1475.147577092511,743.6762114537445,1133.5739274088542,525.7677559407553,contact
176,1483.6120218579235,749.1639344262295,1133.5739274088542,525.7677559407553,contact
177,1486.8992805755397,739.7098321342926,1206.936279296875,350.53070068359375,homography
178,1501.892857142857,733.3333333333334,1224.9388427734375,333.02435302734375,homography
179,1508.1456310679612,727.3009708737864,1235.485595703125,316.08087158203125,homography
180,1509.327868852459,711.1516393442623,1251.013671875,268.7923278808594,homography
181,1509.3617747440271,689.6757679180887,1271.782470703125,201.17674255371094,homography
182,1496.6794258373209,671.4417862838916,1278.570068359375,139.03805541992188,homography
183,1526.429553264605,680.9415807560138,1296.930419921875,171.98728942871094,homography
184,1485.1640625,621.4973958333334,1325.16259765625,-58.02375411987305,homography
185,1523.1960132890365,684.2308970099667,1290.3662109375,183.10104370117188,homography
186,1546.4499314128943,678.1124828532236,1319.0994873046875,162.3087615966797,homography
187,1466.443076923077,562.6892307692308,1389.5596923828125,-357.6691589355469,homography
188,1462.1479820627803,546.0919282511211,1412.86962890625,-460.1181640625,homography
189,1454.9578783151326,531.594383775351,1430.39453125,-557.7393188476562,homography
190,1451.4155172413791,514.4775862068966,1460.19580078125,-684.208251953125,homography
191,1442.262910798122,499.0798122065728,1480.8336181640625,-809.923583984375,homography
192,1434.3096774193548,489.3322580645161,1491.635986328125,-896.180908203125,homography
193,1430.8243902439024,474.9560975609756,1522.381103515625,-1034.146728515625,homography
194,1421.8991596638657,468.5042016806723,1524.906982421875,-1100.685791015625,homography
195,1415.825552825553,459.6781326781327,1539.1474609375,-1196.85693359375,homography
196,1409.208108108108,449.9513513513514,1556.0948486328125,-1310.3907470703125,homography
197,1404.1435768261963,447.5365239294711,1554.317138671875,-1339.9033203125,homography
198,1402.142543859649,446.8464912280702,1552.7996826171875,-1348.438232421875,homography
199,1390.7064516129033,430.3838709677419,1584.28857421875,-1566.558837890625,homography
200,1378.0041493775934,428.0746887966805,1567.3626708984375,-1599.5615234375,homography
201,1374.2361516034985,425.6705539358601,1568.059326171875,-1634.6060791015625,homography
202,1366.844827586207,424.76847290640393,1556.477783203125,-1647.9407958984375,homography
203,1359.4515235457063,425.1301939058172,1540.637451171875,-1642.58154296875,homography
204,1352.412429378531,426.3107344632768,1522.9267578125,-1625.2049560546875,homography
205,1344.6952662721894,427.8816568047337,1502.85791015625,-1602.34912109375,homography
206,1340.8262295081968,429.20983606557377,1491.2608642578125,-1583.258544921875,homography
207,1327.5188284518829,430.4225941422594,1461.8660888671875,-1566.0107421875,homography
208,1319.431623931624,434.0341880341881,1436.199462890625,-1515.6607666015625,homography
209,1317.9155405405406,449.8614864864865,1392.871337890625,-1311.4793701171875,homography
210,1312.3449477351917,457.4320557491289,1365.5235595703125,-1222.341796875,homography
211,1302.996183206107,468.5381679389313,1326.1226806640625,-1100.3275146484375,homography
212,1299.0150537634408,475.541935483871,1305.9691162109375,-1028.25341796875,homography
213,1296.7277628032346,485.5256064690027,1284.2255859375,-931.4085083007812,homography
214,1285.878892733564,498.3148788927336,1246.4683837890625,-816.4956665039062,homography
215,1278.6321585903083,513.8832599118942,1213.0909423828125,-688.8394775390625,homography
216,1272.0497592295344,528.5810593900482,1184.7484130859375,-579.0775146484375,homography
217,1267.1070707070708,542.5575757575757,1161.7244873046875,-483.1783142089844,homography
218,1258.7800925925926,557.800925925926,1134.88818359375,-386.8836975097656,homography
219,1251.9900744416873,576.3200992555832,1109.139892578125,-280.10479736328125,homography
220,1244.8643410852712,595.7635658914729,1084.635986328125,-178.4717559814453,homography
221,1240.877729257642,610.3580786026201,1069.239501953125,-108.35366821289062,homography
222,1233.910514541387,632.682326621924,1046.736083984375,-10.032952308654785,homography
223,1227.4070981210857,652.8288100208769,1028.07177734375,70.56397247314453,homography
224,1221.9031531531532,674.6644144144144,1011.0778198242188,150.36013793945312,homography
225,1214.6253164556963,698.1113924050633,993.2002563476562,228.41673278808594,homography
226,1210.0996168582376,704.9310344827586,986.1263427734375,249.78675842285156,homography
227,1207.9899749373433,700.2681704260651,986.1914672851562,235.23696899414062,homography
228,1208.9522613065326,671.3391959798995,1000.2214965820312,138.6750946044922,homography
229,1209.1620947630922,641.9825436408978,1015.5026245117188,28.064809799194336,homography
230,1206.820276497696,616.5184331797235,1027.703125,-80.1952896118164,homography
231,1207.2881773399015,589.9630541871921,1045.4674072265625,-207.75869750976562,homography
232,1206.1304347826087,565.5524296675192,1062.041015625,-340.9100341796875,homography
233,1205.1518624641833,541.7879656160459,1080.5784912109375,-488.2608947753906,homography
234,1204.9080118694362,519.8635014836796,1100.9757080078125,-643.0009155273438,homography
235,1206.035532994924,498.8477157360406,1125.293212890625,-811.9141845703125,homography
236,1207.2560483870968,481.3911290322581,1148.60791015625,-970.7105712890625,homography
237,1205.951573849879,464.3607748184019,1169.9736328125,-1145.064697265625,homography
238,1207.114914425428,448.5965770171149,1196.5203857421875,-1326.8802490234375,homography
239,1208.0150753768844,429.7185929648241,1231.9376220703125,-1576.0018310546875,homography
240,1207.8564593301437,414.2631578947368,1263.5045166015625,-1811.107421875,homography
241,1208.456375838926,402.1230425055928,1293.106201171875,-2019.743896484375,homography
242,1209.838,390.81,1325.8094482421875,-2236.812744140625,homography
243,1209.0334728033472,380.2384937238494,1354.7518310546875,-2462.921142578125,homography
244,1208.9932584269663,371.26067415730336,1383.623779296875,-2675.591064453125,homography
245,1209.281927710843,363.710843373494,1411.0694580078125,-2871.3974609375,homography
246,1208.859410430839,356.75736961451247,1436.6192626953125,-3067.371337890625,homography
247,1209.5012853470437,348.5964010282776,1472.78857421875,-3319.220703125,homography
248,1210.2744680851065,344.33404255319147,1494.512939453125,-3461.309326171875,homography
249,1210.488425925926,340.00694444444446,1516.0572509765625,-3613.785888671875,homography
250,1211.0199115044247,338.3561946902655,1526.01513671875,-3674.2900390625,homography
251,1210.9588377723971,336.6004842615012,1534.8663330078125,-3740.130615234375,homography
252,1210.8788598574822,336.6698337292162,1534.2518310546875,-3737.50048828125,homography
253,1211.2494577006507,337.6420824295011,1530.3907470703125,-3700.881591796875,homography
254,1211.2178649237474,339.1481481481481,1522.62158203125,-3645.09619140625,homography
255,1211.4598540145985,341.17761557177613,1513.271240234375,-3571.676513671875,homography
256,1211.5078125,344.015625,1499.7313232421875,-3472.23876953125,homography
257,1210.574647887324,349.3380281690141,1472.6502685546875,-3295.271240234375,homography
258,1214.080831408776,356.1524249422633,1453.6534423828125,-3085.193115234375,homography
259,1212.3455723542118,365.8682505399568,1411.303955078125,-2813.734375,homography
260,1213.226012793177,374.04051172707887,1385.0465087890625,-2607.530517578125,homography
261,1213.1460481099657,383.8058419243986,1353.8502197265625,-2383.87109375,homography
262,1214.5408921933083,393.19516728624535,1330.0440673828125,-2189.042236328125,homography
263,1214.78730703259,403.8833619210978,1302.5645751953125,-1988.0272216796875,homography
264,1215.8513274336285,416.870796460177,1274.2178955078125,-1769.1995849609375,homography
265,1215.3807439824946,431.6061269146608,1242.5069580078125,-1549.3453369140625,homography
266,1215.1072874493927,446.5890688259109,1214.3616943359375,-1351.6339111328125,homography
267,1214.8914285714286,461.8285714285714,1189.0177001953125,-1172.850830078125,homography
268,1214.7016666666666,479.18666666666667,1163.4884033203125,-992.1246337890625,homography
269,1213.6612903225807,495.5806451612903,1140.7236328125,-840.2559204101562,homography
270,1214.3079710144928,514.3677536231884,1120.1002197265625,-685.06298828125,homography
271,1213.0741482965932,534.6673346693386,1097.728515625,-536.3621215820312,homography
272,1213.2928571428572,553.1904761904761,1081.217529296875,-415.1570129394531,homography
273,1213.9630606860158,574.7071240105541,1064.53515625,-288.996826171875,homography
274,1214.45,597.9321428571428,1048.2308349609375,-167.736083984375,homography
275,1214.2212389380531,621.0022123893805,1033.002685546875,-60.205902099609375,homography
276,1203.4811715481171,626.8305439330544,1018.01953125,-34.83466720581055,homography
277,1168.88605108055,612.1355599214145,988.5418090820312,-100.14478302001953,homography
278,1137.8400852878465,598.7462686567164,960.3816528320312,-163.73497009277344,homography
279,,,,,missing
280,1076.3649635036495,569.2992700729927,899.8189697265625,-319.3606262207031,homography
281,1048.4293193717278,567.2984293193717,866.0369873046875,-330.81512451171875,homography
282,1016.832,560.36,828.1417846679688,-371.4935302734375,homography
283,987.2047477744808,550.8842729970327,791.489990234375,-429.57049560546875,homography
284,964.273607748184,547.3825665859564,761.841796875,-451.8107604980469,homography
285,945.8096774193548,543.3467741935484,737.4397583007812,-477.9888916015625,homography
286,908.5200945626476,542.5744680851063,688.1250610351562,-483.06689453125,homography
287,885.025,540.645,656.4861450195312,-495.8503112792969,homography
288,858.7348643006263,541.0626304801671,621.748291015625,-493.0716247558594,homography
289,833.3018867924528,543.4669811320755,589.2373046875,-477.2007141113281,homography
290,808.5394402035623,545.8804071246819,558.0476684570312,-461.4851379394531,homography
291,787.592039800995,548.3855721393035,532.2960205078125,-445.3961486816406,homography
292,764.5219941348973,551.4369501466275,504.5606384277344,-426.0996398925781,homography
293,742.6828478964401,557.4239482200647,481.16827392578125,-389.16876220703125,homography
294,720.635687732342,564.7620817843866,459.38055419921875,-345.51055908203125,homography
295,698.3264604810996,570.5154639175257,436.7371520996094,-312.45697021484375,homography
296,680.189090909091,579.32,422.5222473144531,-263.7626953125,homography
297,660.855,588.84,408.1810302734375,-213.52732849121094,homography
298,658.2410423452769,580.9218241042345,397.78887939453125,-255.13929748535156,homography
299,659.6590909090909,562.3409090909091,381.11468505859375,-359.7255554199219,homography
300,663.2594339622641,546.0495283018868,368.14788818359375,-460.3922119140625,homography
301,663.4191616766467,530.4221556886228,350.04010009765625,-565.9951171875,homography
302,667.3024523160763,515.2970027247957,336.1966247558594,-677.8512573242188,homography
303,670.2523364485982,501.2211838006231,321.1138000488281,-791.6968383789062,homography
304,675.223849372385,489.1380753138075,310.83197021484375,-897.956298828125,homography
305,676.3629441624365,478.510152284264,295.86053466796875,-998.7617797851562,homography
306,678.8104265402843,469.0592417061611,283.9838562011719,-1094.841064453125,homography
307,679.751282051282,459.0384615384616,267.6197814941406,-1204.07177734375,homography
308,682.5388349514564,452.0364077669903,259.2272644042969,-1285.3450927734375,homography
309,683.8875,444.155,245.95318603515625,-1382.1710205078125,homography
310,686.7773851590106,433.4416961130742,228.55398559570312,-1523.81884765625,homography
311,691.1268436578171,428.2713864306785,225.36863708496094,-1596.7252197265625,homography
312,694.2012195121952,422.6067073170732,218.33424377441406,-1680.3150634765625,homography
313,694.9439252336449,418.98442367601245,211.16867065429688,-1735.929443359375,homography
314,700.2465753424658,416.2109589041096,215.2637939453125,-1779.712646484375,homography
315,702.8482384823848,413.9512195121951,215.1046600341797,-1816.185546875,homography
316,706.557603686636,412.94930875576034,220.36624145507812,-1832.593017578125,homography
317,707.6102088167054,413.046403712297,222.79959106445312,-1830.996337890625,homography
318,710.0691489361702,413.5718085106383,229.19444274902344,-1822.3818359375,homography
319,713.2,414.7298701298701,238.44573974609375,-1803.53564453125,homography
320,716.5012853470437,416.9588688946016,250.40147399902344,-1767.8009033203125,homography
321,718.9375,420.7172619047619,263.7262268066406,-1709.107421875,homography
322,723.5532544378698,424.594674556213,281.19635009765625,-1650.521484375,homography
323,726.1089743589744,430.4519230769231,297.9734802246094,-1565.5958251953125,homography
324,728.6444444444444,436.3962962962962,314.0765075683594,-1483.5263671875,homography
325,732.2271468144045,448.12742382271466,341.1219482421875,-1332.6309814453125,homography
326,736.335092348285,455.21108179419525,359.7091369628906,-1247.965576171875,homography
327,737.8483412322275,466.9668246445498,379.5480041503906,-1116.99755859375,homography
328,738.8282051282051,474.2358974358974,391.0679931640625,-1041.424560546875,homography
329,742.3882783882784,485.7765567765568,411.3512878417969,-929.058349609375,homography
330,757.6292834890966,493.423676012461,443.7070617675781,-859.3016967773438,homography
331,757.473544973545,508.6825396825397,458.9806823730469,-730.098876953125,homography
332,761.2240143369175,521.3530465949821,476.0476989746094,-631.8409423828125,homography
333,760.1546961325967,540.4419889502763,490.5053405761719,-497.2034606933594,homography
334,763.3511705685619,560.5384615384615,509.5506286621094,-370.42816162109375,homography
335,766.6,579.065671641791,525.7295532226562,-265.1384582519531,homography
336,774.9556025369978,599.3636363636364,547.2327880859375,-160.7115020751953,homography
337,778.2408963585434,610.2647058823529,556.5926513671875,-108.78685760498047,homography
338,780.3301435406698,636.700956937799,571.2672729492188,6.623435020446777,homography
339,785.7088948787062,659.2830188679245,586.0623168945312,94.92247772216797,homography
340,789.4627659574468,679.9760638297872,597.3064575195312,168.69674682617188,homography
341,793.4930362116992,702.2061281337047,608.3724365234375,241.316162109375,homography
342,797.0131578947369,693.3315789473684,608.8190307617188,213.093994140625,homography
343,799.2724719101124,665.1376404494382,601.5992431640625,116.44628143310547,homography
344,802.1457142857142,637.14,594.185791015625,8.425244331359863,homography
345,803.7225274725274,611.8296703296703,585.5111694335938,-101.5526351928711,homography
346,806.379652605459,589.5856079404466,578.4630737304688,-209.69384765625,homography
347,808.7367021276596,564.3191489361702,568.6202392578125,-348.0973205566406,homography
348,812.0734966592428,543.2516703786191,561.1461181640625,-478.6133117675781,homography
349,816.7284595300262,519.6762402088773,552.9522094726562,-644.4110717773438,homography
350,815.8535031847134,504.18471337579615,541.0706787109375,-766.8814086914062,homography
351,820.375366568915,481.3313782991202,530.5274047851562,-971.2867431640625,homography
352,823.8575757575758,466.4090909090909,523.5960083007812,-1122.9599609375,homography
353,822.7884615384615,448.5128205128205,504.78717041015625,-1327.905517578125,homography
354,824.5593220338983,438.9279661016949,497.98480224609375,-1449.760986328125,homography
355,837.7708333333334,435.97083333333336,519.7393188476562,-1489.2691650390625,homography
356,845.4422310756972,436.7211155378486,534.9615478515625,-1479.155517578125,homography
357,847.5370370370371,435.6296296296296,537.896728515625,-1493.8885498046875,homography
358,845.8495575221239,436.4601769911504,535.4843139648438,-1482.666015625,homography
359,845.873831775701,377.5934579439252,462.79168701171875,-2523.468994140625,homography
360,846.5361990950227,366.86425339366514,446.0744934082031,-2787.58642578125,homography
361,849.1088435374149,361.7551020408163,443.4917297363281,-2924.91845703125,homography
362,850.7591743119266,355.38761467889907,435.6772155761719,-3107.912109375,homography
363,852.2566371681415,353.43362831858406,435.97613525390625,-3166.916748046875,homography
364,853.9290540540541,351.2263513513513,436.2671813964844,-3235.284912109375,homography
365,855.5272161741835,349.92223950233284,438.2158203125,-3276.56201171875,homography
366,857.5689381933439,349.0047543581617,442.2872314453125,-3306.00634765625,homography
367,859.3327868852459,347.8672131147541,445.14105224609375,-3342.986328125,homography
368,863.0921052631579,348.48538011695905,457.42047119140625,-3322.824951171875,homography
369,870.2348993288591,346.75615212527964,475.18310546875,-3379.621826171875,homography
370,874.3449367088608,347.25632911392404,488.2578125,-3363.066162109375,homography
371,876.9428571428572,351.76666666666665,503.4960632324219,-3218.377197265625,homography
372,879.3057644110276,355.44611528822054,515.998046875,-3106.1669921875,homography
373,883.8009950248756,361.3930348258706,536.9071655273438,-2934.960205078125,homography
374,889.3559633027523,366.697247706422,558.439208984375,-2791.95068359375,homography
375,891.3885350318471,373.2462845010616,571.064208984375,-2626.76611328125,homography
376,892.3715596330276,381.6766055045872,582.08642578125,-2430.70068359375,homography
377,894.7116564417178,389.3721881390593,594.7019653320312,-2266.160400390625,homography
